CustomerID,Total_Spent,Order_Frequency,Avg_Order_Value,Total_Items
72348,94.32,1,94.32,2
27277,94.3,1,94.3,4
45232,94.26,1,94.26,6
79959,94.24,1,94.24,3
70406,94.16,1,94.16,5
58275,94.15,1,94.15,2
24116,94.15,1,94.15,2
19928,94.09,1,94.09,6
26823,94.04,1,94.04,3
57270,94.04,1,94.04,4
23363,94.03,1,94.03,4
95821,93.99,1,93.99,6
71353,93.86,1,93.86,4
53047,93.85,1,93.85,5
12142,93.83,1,93.83,2
38620,93.83,1,93.83,4
57465,93.82,1,93.82,2
87754,93.79,1,93.79,3
62940,93.77,1,93.77,3
15856,93.77,1,93.77,5
36844,93.76,1,93.76,1
85140,93.75,1,93.75,4
83776,93.69,1,93.69,3
49756,93.48,1,93.48,5
11937,93.42,1,93.42,6
84698,93.42,1,93.42,4
20307,93.4,1,93.4,3
27221,93.38,1,93.38,4
50364,93.35,1,93.35,2
41703,93.31,1,93.31,3
93327,93.29,1,93.29,3
64502,93.28,1,93.28,4
23892,93.26,1,93.26,2
36373,93.24,1,93.24,5
97701,93.24,1,93.24,4
41501,93.23,1,93.23,5
42711,93.23,1,93.23,2
80118,93.17,1,93.17,2
49996,93.13,1,93.13,3
20385,93.12,1,93.12,3
71237,93.1,1,93.1,3
31087,93.04,1,93.04,4
53732,93.02,1,93.02,3
66334,93.02,1,93.02,3
52643,92.94,1,92.94,6
72979,92.92,1,92.92,9
83184,92.91,1,92.91,4
40051,92.88,1,92.88,3
66712,92.85,1,92.85,2
99879,92.85,1,92.85,5
48566,92.81,1,92.81,5
20432,92.74,1,92.74,6
36496,92.69,1,92.69,5
63383,92.65,1,92.65,1
17206,92.65,1,92.65,5
65690,92.47,1,92.47,7
99839,92.45,1,92.45,5
98125,92.42,1,92.42,4
33718,92.41,1,92.41,3
78167,92.23,1,92.23,2
25360,92.23,1,92.23,5
62131,92.14,1,92.14,5
96412,92.13,1,92.13,4
68376,92.13,1,92.13,4
78894,92.0,1,92.0,6
17624,92.0,1,92.0,3
19714,91.94,1,91.94,2
96963,91.9,1,91.9,4
11290,91.89,1,91.89,3
34216,91.77,1,91.77,3
98881,91.72,1,91.72,5
17803,91.71,1,91.71,6
43868,91.65,1,91.65,6
95078,91.65,1,91.65,3
62405,91.6,1,91.6,4
60152,91.59,1,91.59,5
47434,91.51,1,91.51,6
54316,91.49,1,91.49,8
14254,91.47,1,91.47,4
53274,91.44,1,91.44,4
60050,91.43,1,91.43,2
93975,91.43,1,91.43,4
62507,91.41,1,91.41,3
96158,91.37,1,91.37,3
28029,91.34,1,91.34,5
22660,91.34,1,91.34,3
70494,91.34,1,91.34,3
86527,91.31,1,91.31,4
39365,91.28,1,91.28,2
73138,91.14,1,91.14,3
28853,91.11,1,91.11,4
80190,91.1,1,91.1,2
26716,91.07,1,91.07,4
46409,91.02,1,91.02,3
63344,90.98,1,90.98,3
47216,90.96,1,90.96,3
72162,90.89,1,90.89,3
37119,90.87,1,90.87,4
52046,90.82,1,90.82,3
23476,90.81,1,90.81,4
73976,90.8,1,90.8,2
48960,90.75,1,90.75,4
88598,90.75,1,90.75,4
31948,90.7,1,90.7,2
62651,90.64,1,90.64,3
83912,90.61,1,90.61,6
40373,90.61,1,90.61,2
82557,90.6,1,90.6,3
34941,90.6,1,90.6,1
39079,90.54,1,90.54,3
24081,90.51,1,90.51,3
61396,90.49,1,90.49,4
34934,90.49,1,90.49,5
90908,90.48,1,90.48,2
69192,90.47,1,90.47,2
38067,90.43,1,90.43,2
38029,90.42,1,90.42,3
77514,90.37,1,90.37,4
24158,90.36,1,90.36,5
28149,90.34,1,90.34,5
27110,90.3,1,90.3,5
22395,90.22,1,90.22,3
88753,90.2,1,90.2,2
62443,90.19,1,90.19,3
56394,90.12,1,90.12,4
54747,90.12,1,90.12,4
46918,90.1,1,90.1,3
36797,90.09,1,90.09,5
28603,90.08,1,90.08,2
50592,90.04,1,90.04,4
77194,90.03,1,90.03,2
19277,89.98,1,89.98,4
37047,89.95,1,89.95,6
68976,89.92,1,89.92,5
98643,89.9,1,89.9,4
36948,89.88,1,89.88,2
80590,89.85,1,89.85,1
84197,89.83,1,89.83,6
39304,89.83,1,89.83,2
40289,89.82,1,89.82,3
55477,89.73,1,89.73,3
45658,89.7,1,89.7,3
58703,89.57,1,89.57,2
39224,89.54,1,89.54,2
72400,89.53,1,89.53,4
56526,89.5,1,89.5,5
54004,89.44,1,89.44,1
47034,89.36,1,89.36,2
31505,89.35,1,89.35,2
52644,89.33,1,89.33,3
20768,89.31,1,89.31,4
81215,89.3,1,89.3,2
40841,89.28,1,89.28,3
60971,89.26,1,89.26,2
10199,89.22,1,89.22,2
29295,89.21,1,89.21,3
15079,89.19,1,89.19,4
66116,89.18,1,89.18,2
73727,89.17,1,89.17,2
62830,89.16,1,89.16,8
45382,89.11,1,89.11,6
14826,89.11,1,89.11,7
46332,89.09,1,89.09,2
68846,89.03,1,89.03,3
71803,89.01,1,89.01,5
45949,88.97,1,88.97,3
98239,88.9,1,88.9,1
68748,88.9,1,88.9,3
46947,88.9,1,88.9,5
93005,88.9,1,88.9,2
48515,88.83,1,88.83,2
63505,88.81,1,88.81,5
49680,88.77,1,88.77,6
46133,88.75,1,88.75,4
99274,88.75,1,88.75,4
97472,88.75,1,88.75,4
51780,88.74,1,88.74,4
91031,88.72,1,88.72,3
72209,88.7,1,88.7,3
19923,88.68,1,88.68,1
47006,88.67,1,88.67,3
73007,88.61,1,88.61,6
38240,88.59,1,88.59,2
28581,88.57,1,88.57,1
78096,88.56,1,88.56,2
12326,88.54,1,88.54,6
51133,88.53,1,88.53,6
16884,88.44,1,88.44,2
81939,88.44,1,88.44,3
84555,88.42,1,88.42,2
87241,88.37,1,88.37,4
10263,88.32,1,88.32,3
15480,88.3,1,88.3,3
17330,88.22,1,88.22,5
83139,88.17,1,88.17,2
94984,88.16,1,88.16,5
47891,88.15,1,88.15,3
55156,88.14,1,88.14,5
49446,88.11,1,88.11,4
94033,88.11,1,88.11,7
20820,88.05,1,88.05,5
34521,88.03,1,88.03,5
89067,88.03,1,88.03,3
23593,88.01,1,88.01,2
87583,87.98,1,87.98,2
58382,87.87,1,87.87,7
86427,87.86,1,87.86,3
47459,87.84,1,87.84,3
69774,87.84,1,87.84,2
44282,87.84,1,87.84,2
98505,87.84,1,87.84,3
21433,87.82,1,87.82,4
35156,87.8,1,87.8,2
96525,87.78,1,87.78,3
45839,87.77,1,87.77,2
24436,87.75,1,87.75,4
30023,87.74,1,87.74,4
89841,87.73,1,87.73,4
12511,87.72,1,87.72,2
88754,87.72,1,87.72,2
28518,87.7,1,87.7,2
16920,87.58,1,87.58,7
29887,87.55,1,87.55,3
69071,87.46,1,87.46,5
22243,87.44,1,87.44,2
40513,87.43,1,87.43,3
28546,87.42,1,87.42,4
33311,87.39,1,87.39,3
47342,87.38,1,87.38,2
61128,87.37,1,87.37,2
38380,87.33,1,87.33,3
45985,87.31,1,87.31,3
41144,87.3,1,87.3,5
23549,87.29,1,87.29,3
91743,87.27,1,87.27,4
21580,87.26,1,87.26,4
43737,87.2,1,87.2,4
74500,87.14,1,87.14,4
48917,87.14,1,87.14,5
96859,87.14,1,87.14,3
94186,87.1,1,87.1,2
74905,87.09,1,87.09,1
89298,87.06,1,87.06,5
70661,87.05,1,87.05,3
10950,87.04,1,87.04,3
78081,86.99,1,86.99,8
39334,86.96,1,86.96,4
97593,86.92,1,86.92,3
81408,86.91,1,86.91,3
73689,86.87,1,86.87,5
84821,86.84,1,86.84,3
48914,86.83,1,86.83,5
93137,86.83,1,86.83,5
93360,86.82,1,86.82,2
51181,86.8,1,86.8,3
32177,86.77,1,86.77,1
19427,86.72,1,86.72,4
52322,86.72,1,86.72,3
69642,86.67,1,86.67,4
62495,86.64,1,86.64,6
45653,86.6,1,86.6,6
14625,86.43,2,43.22,4
55095,86.42,1,86.42,3
41277,86.41,1,86.41,5
60678,86.37,1,86.37,2
22450,86.35,1,86.35,6
59678,86.34,1,86.34,4
87658,86.32,1,86.32,2
16758,86.31,1,86.31,4
72929,86.24,1,86.24,5
86128,86.23,1,86.23,4
18313,86.21,1,86.21,4
65564,86.19,1,86.19,2
91269,86.19,1,86.19,4
99182,86.09,1,86.09,4
63166,86.08,1,86.08,2
14085,86.05,1,86.05,4
93425,86.04,1,86.04,4
67983,86.04,1,86.04,3
38929,86.04,1,86.04,1
22556,86.03,1,86.03,3
76291,85.93,1,85.93,2
44485,85.91,1,85.91,3
33200,85.91,1,85.91,2
42802,85.91,1,85.91,4
86395,85.86,1,85.86,3
93132,85.85,1,85.85,3
69079,85.85,1,85.85,5
60085,85.84,1,85.84,5
21947,85.83,1,85.83,2
38725,85.78,1,85.78,5
55022,85.77,1,85.77,4
22946,85.73,1,85.73,5
49526,85.71,1,85.71,3
15981,85.7,1,85.7,6
25081,85.67,1,85.67,2
42688,85.65,1,85.65,3
48598,85.59,1,85.59,2
90913,85.53,1,85.53,3
46123,85.44,1,85.44,8
61077,85.44,1,85.44,6
16162,85.39,1,85.39,4
19084,85.38,1,85.38,4
84721,85.36,1,85.36,2
43090,85.35,1,85.35,2
76087,85.34,1,85.34,4
59771,85.3,2,42.65,3
43611,85.26,1,85.26,2
65218,85.26,1,85.26,3
25049,85.25,1,85.25,4
77499,85.16,1,85.16,5
67581,85.13,1,85.13,4
37393,85.1,1,85.1,2
97344,85.09,1,85.09,3
60519,85.07,1,85.07,5
97737,85.04,1,85.04,3
55926,85.03,1,85.03,2
17521,85.01,1,85.01,5
44844,84.97,1,84.97,3
23839,84.95,1,84.95,4
70503,84.95,1,84.95,2
78620,84.94,1,84.94,2
67050,84.92,1,84.92,7
37326,84.92,1,84.92,3
82086,84.88,1,84.88,6
80098,84.86,1,84.86,4
35086,84.81,1,84.81,5
28735,84.78,1,84.78,4
66562,84.77,1,84.77,4
79860,84.75,1,84.75,7
53441,84.74,1,84.74,4
52661,84.74,1,84.74,4
45071,84.73,1,84.73,3
30637,84.7,1,84.7,4
68719,84.7,1,84.7,2
10865,84.65,1,84.65,2
58367,84.64,1,84.64,5
68325,84.62,1,84.62,7
18806,84.56,1,84.56,2
50165,84.55,1,84.55,4
77579,84.55,1,84.55,7
38791,84.53,1,84.53,6
68668,84.51,1,84.51,6
20732,84.46,1,84.46,3
27721,84.41,1,84.41,4
62527,84.37,1,84.37,2
48860,84.35,1,84.35,4
36934,84.35,1,84.35,3
23335,84.28,1,84.28,8
90387,84.27,1,84.27,6
68897,84.24,1,84.24,3
77520,84.24,1,84.24,6
85890,84.24,1,84.24,4
29092,84.23,1,84.23,3
30470,84.22,1,84.22,2
63104,84.19,1,84.19,4
69106,84.18,1,84.18,4
88620,84.17,1,84.17,2
56602,84.14,1,84.14,4
71196,84.11,1,84.11,1
20115,84.09,1,84.09,3
54367,84.07,1,84.07,3
92482,83.98,1,83.98,2
86514,83.97,1,83.97,3
17380,83.91,1,83.91,2
48961,83.89,1,83.89,3
23350,83.88,1,83.88,3
34084,83.85,1,83.85,5
28207,83.81,1,83.81,4
52625,83.8,1,83.8,7
54176,83.79,1,83.79,4
86342,83.75,1,83.75,4
25277,83.75,1,83.75,5
68862,83.72,1,83.72,2
94830,83.67,1,83.67,4
56229,83.67,1,83.67,4
15717,83.66,1,83.66,2
20991,83.56,1,83.56,3
81311,83.52,1,83.52,2
99736,83.49,1,83.49,3
24752,83.49,1,83.49,6
85965,83.43,1,83.43,3
90579,83.43,1,83.43,4
78266,83.42,1,83.42,3
28473,83.37,1,83.37,7
70444,83.27,1,83.27,2
19881,83.25,1,83.25,4
11355,83.24,1,83.24,3
62174,83.24,1,83.24,4
41246,83.23,1,83.23,4
73618,83.21,1,83.21,6
88605,83.2,1,83.2,5
76394,83.17,1,83.17,2
33451,83.17,1,83.17,4
43546,83.15,1,83.15,3
76984,83.14,1,83.14,2
67263,83.14,1,83.14,4
81737,83.14,1,83.14,2
79792,83.13,1,83.13,6
73606,83.08,1,83.08,4
25104,83.01,1,83.01,3
53439,82.99,1,82.99,3
69682,82.97,1,82.97,3
85157,82.94,1,82.94,2
92452,82.9,1,82.9,4
18910,82.84,1,82.84,2
57885,82.79,1,82.79,5
26153,82.77,1,82.77,1
17343,82.73,1,82.73,5
48973,82.72,1,82.72,4
24690,82.71,1,82.71,5
18634,82.7,1,82.7,4
57689,82.66,1,82.66,4
46626,82.65,1,82.65,5
21557,82.64,1,82.64,3
99574,82.61,1,82.61,4
69046,82.56,1,82.56,2
58216,82.56,1,82.56,1
14970,82.54,1,82.54,2
23635,82.51,1,82.51,2
72958,82.49,1,82.49,6
59255,82.49,1,82.49,1
98207,82.48,1,82.48,5
39858,82.44,1,82.44,5
45473,82.39,1,82.39,3
60910,82.38,1,82.38,7
28174,82.27,1,82.27,3
24257,82.22,1,82.22,5
65550,82.21,1,82.21,5
61833,82.21,1,82.21,6
63600,82.2,1,82.2,4
59046,82.2,1,82.2,4
81950,82.19,1,82.19,4
97698,82.18,1,82.18,6
96683,82.16,1,82.16,1
22884,82.15,1,82.15,4
64313,82.13,1,82.13,2
48617,82.11,1,82.11,3
43573,82.02,1,82.02,4
31931,82.02,1,82.02,3
21175,81.93,1,81.93,3
31770,81.93,1,81.93,3
13824,81.91,1,81.91,3
73968,81.9,1,81.9,4
48392,81.86,1,81.86,1
71144,81.84,1,81.84,4
54401,81.82,1,81.82,2
90494,81.82,1,81.82,1
76110,81.8,1,81.8,6
16272,81.79,1,81.79,5
68930,81.76,1,81.76,5
32250,81.74,1,81.74,7
31702,81.73,1,81.73,1
79307,81.69,1,81.69,5
27271,81.67,1,81.67,4
61799,81.67,1,81.67,4
50422,81.55,1,81.55,2
28556,81.53,1,81.53,7
18868,81.51,1,81.51,2
40192,81.48,1,81.48,3
93639,81.45,1,81.45,3
33609,81.42,1,81.42,5
97162,81.4,1,81.4,3
22510,81.38,1,81.38,5
57551,81.38,1,81.38,2
76638,81.35,1,81.35,2
20019,81.29,1,81.29,3
12317,81.23,1,81.23,5
57057,81.23,1,81.23,6
23863,81.2,1,81.2,8
49380,81.2,1,81.2,3
19354,81.18,1,81.18,5
54609,81.11,1,81.11,4
55486,81.09,1,81.09,2
69205,81.09,1,81.09,1
11963,81.09,1,81.09,3
26720,81.07,1,81.07,4
46688,81.05,1,81.05,4
94860,81.03,1,81.03,2
44239,81.02,1,81.02,4
29557,81.01,1,81.01,5
50468,80.98,1,80.98,3
25159,80.96,1,80.96,3
57589,80.93,1,80.93,3
31986,80.93,1,80.93,2
96896,80.91,1,80.91,2
61340,80.91,1,80.91,4
67793,80.79,1,80.79,4
79051,80.78,1,80.78,4
17897,80.78,1,80.78,3
17590,80.75,1,80.75,3
84903,80.7,1,80.7,5
71569,80.64,1,80.64,5
63905,80.63,1,80.63,6
50622,80.6,1,80.6,3
42474,80.57,1,80.57,3
67831,80.56,1,80.56,3
32185,80.51,1,80.51,3
49582,80.51,1,80.51,4
40568,80.5,1,80.5,3
30497,80.46,1,80.46,3
53387,80.42,1,80.42,3
39530,80.34,1,80.34,1
38560,80.33,1,80.33,4
51076,80.29,1,80.29,1
17428,80.24,1,80.24,4
46320,80.22,1,80.22,3
73674,80.17,1,80.17,3
54138,80.1,2,40.05,3
18332,80.07,1,80.07,3
20661,80.05,1,80.05,1
54197,80.05,1,80.05,3
54300,80.01,1,80.01,3
20043,79.99,1,79.99,4
97197,79.99,1,79.99,2
49775,79.98,1,79.98,4
17710,79.94,1,79.94,4
33019,79.79,1,79.79,2
54737,79.76,1,79.76,4
90027,79.75,1,79.75,7
51092,79.75,1,79.75,3
68814,79.73,1,79.73,2
12684,79.69,1,79.69,2
39210,79.68,1,79.68,4
34943,79.66,1,79.66,3
32810,79.58,1,79.58,1
32429,79.56,1,79.56,3
58408,79.54,1,79.54,2
31228,79.54,1,79.54,5
83525,79.49,1,79.49,5
76266,79.49,1,79.49,7
34424,79.48,1,79.48,6
15420,79.44,1,79.44,4
73381,79.44,1,79.44,2
46958,79.43,1,79.43,1
92066,79.38,1,79.38,3
74899,79.34,1,79.34,5
74973,79.33,1,79.33,2
20244,79.31,1,79.31,4
95790,79.31,1,79.31,1
31518,79.29,1,79.29,2
55630,79.26,1,79.26,4
54527,79.25,1,79.25,3
14342,79.24,1,79.24,2
68450,79.14,1,79.14,6
21022,79.09,1,79.09,3
49411,79.0,1,79.0,7
61468,78.99,1,78.99,7
58436,78.94,1,78.94,2
27570,78.92,1,78.92,4
37705,78.91,1,78.91,1
23301,78.91,1,78.91,3
82104,78.9,1,78.9,4
29784,78.87,1,78.87,4
56086,78.87,1,78.87,3
54711,78.86,1,78.86,4
69983,78.84,1,78.84,4
29695,78.84,1,78.84,4
76172,78.81,1,78.81,4
55552,78.8,1,78.8,5
37374,78.79,1,78.79,4
40884,78.77,1,78.77,2
31550,78.77,1,78.77,3
19303,78.77,1,78.77,5
93738,78.77,1,78.77,3
71337,78.65,1,78.65,6
29540,78.63,1,78.63,3
44349,78.54,1,78.54,4
83320,78.54,1,78.54,5
21679,78.51,1,78.51,3
85987,78.49,1,78.49,2
29983,78.29,1,78.29,4
71303,78.28,1,78.28,6
55802,78.19,1,78.19,3
85577,78.18,1,78.18,5
86364,78.17,1,78.17,2
92670,78.13,1,78.13,5
18795,78.11,1,78.11,3
64232,78.1,1,78.1,3
46553,78.1,1,78.1,5
30557,78.06,1,78.06,4
70174,78.05,1,78.05,3
57293,78.02,1,78.02,3
32467,77.97,1,77.97,4
99931,77.93,1,77.93,2
79736,77.93,1,77.93,5
88113,77.91,1,77.91,5
51914,77.91,1,77.91,5
24236,77.83,1,77.83,2
92424,77.79,1,77.79,4
92793,77.72,1,77.72,4
15900,77.68,1,77.68,4
50853,77.67,1,77.67,1
17424,77.63,1,77.63,1
42873,77.61,1,77.61,3
63496,77.59,1,77.59,4
19528,77.56,1,77.56,4
79974,77.55,1,77.55,5
24056,77.55,1,77.55,4
92312,77.54,1,77.54,5
75694,77.53,1,77.53,3
97295,77.49,1,77.49,2
78518,77.47,1,77.47,2
75392,77.44,1,77.44,4
47605,77.42,1,77.42,3
30594,77.4,1,77.4,4
34925,77.33,1,77.33,3
41915,77.29,1,77.29,7
21327,77.28,1,77.28,1
91018,77.28,1,77.28,2
89329,77.26,1,77.26,1
52175,77.25,1,77.25,3
64427,77.19,1,77.19,2
23208,77.15,1,77.15,4
11221,77.12,1,77.12,4
84918,77.09,1,77.09,4
57923,77.04,1,77.04,2
63091,77.04,1,77.04,3
88363,77.0,1,77.0,2
28468,77.0,1,77.0,4
79236,76.89,1,76.89,3
60141,76.85,1,76.85,3
35419,76.81,1,76.81,2
88230,76.75,1,76.75,2
31459,76.73,1,76.73,2
26483,76.73,1,76.73,5
42825,76.73,1,76.73,3
21364,76.71,1,76.71,2
55570,76.68,1,76.68,2
95398,76.59,1,76.59,3
15020,76.57,1,76.57,4
54579,76.55,1,76.55,4
89376,76.54,1,76.54,2
48628,76.53,1,76.53,2
75431,76.49,1,76.49,5
67130,76.43,1,76.43,2
75824,76.42,1,76.42,5
86231,76.36,1,76.36,4
55661,76.34,1,76.34,4
79547,76.27,1,76.27,3
47783,76.18,1,76.18,3
12427,76.15,1,76.15,1
70913,76.15,1,76.15,4
22746,76.13,1,76.13,3
84291,76.11,1,76.11,4
43551,76.1,1,76.1,4
92450,76.07,1,76.07,2
29819,76.07,1,76.07,3
87123,76.06,1,76.06,1
21550,76.05,1,76.05,5
35044,76.04,1,76.04,4
10907,76.03,1,76.03,4
28415,76.0,1,76.0,2
56280,75.96,1,75.96,2
46915,75.93,1,75.93,7
43790,75.9,1,75.9,5
35744,75.84,1,75.84,2
16803,75.8,1,75.8,5
50674,75.77,1,75.77,3
29214,75.77,1,75.77,3
73866,75.76,1,75.76,2
85171,75.71,1,75.71,7
29787,75.68,1,75.68,4
92844,75.67,1,75.67,5
18565,75.66,1,75.66,2
93100,75.66,1,75.66,3
93234,75.65,1,75.65,3
84619,75.63,1,75.63,7
12121,75.63,1,75.63,2
24756,75.6,1,75.6,2
70150,75.59,1,75.59,3
59077,75.54,1,75.54,3
25616,75.52,1,75.52,6
73471,75.39,1,75.39,3
95782,75.37,1,75.37,2
47486,75.36,1,75.36,5
71557,75.33,1,75.33,4
53374,75.28,1,75.28,2
93071,75.27,1,75.27,4
18595,75.27,1,75.27,5
29976,75.24,1,75.24,3
91596,75.21,1,75.21,2
49356,75.19,1,75.19,2
42373,75.18,1,75.18,2
47501,75.07,1,75.07,2
61722,75.03,1,75.03,7
17806,74.96,1,74.96,3
98241,74.94,1,74.94,5
27294,74.89,1,74.89,7
74860,74.86,1,74.86,5
36273,74.86,1,74.86,5
53860,74.85,1,74.85,4
89056,74.77,1,74.77,2
41263,74.73,1,74.73,3
66001,74.72,1,74.72,2
65800,74.71,1,74.71,3
73345,74.7,2,37.35,4
98924,74.7,1,74.7,2
56075,74.64,1,74.64,2
44783,74.62,1,74.62,4
31325,74.59,1,74.59,3
24720,74.58,1,74.58,5
84625,74.54,1,74.54,5
66574,74.52,1,74.52,7
25809,74.52,1,74.52,5
51329,74.51,1,74.51,5
81252,74.48,1,74.48,1
34163,74.48,1,74.48,6
42292,74.46,1,74.46,1
24153,74.44,1,74.44,2
36206,74.4,1,74.4,3
54834,74.39,1,74.39,4
70929,74.22,1,74.22,3
85241,74.22,1,74.22,4
85428,74.18,1,74.18,4
99345,74.17,1,74.17,4
16958,74.16,1,74.16,4
27005,74.13,1,74.13,4
19611,74.13,1,74.13,4
28403,74.11,1,74.11,5
48038,74.11,1,74.11,3
25335,74.11,1,74.11,3
94859,74.09,1,74.09,3
58306,74.06,1,74.06,5
28091,73.97,1,73.97,4
95717,73.96,1,73.96,3
71955,73.95,1,73.95,7
95987,73.94,1,73.94,4
58433,73.93,1,73.93,5
22843,73.86,1,73.86,2
39206,73.86,1,73.86,7
94337,73.85,1,73.85,4
72160,73.84,1,73.84,2
16746,73.81,1,73.81,5
84886,73.8,1,73.8,3
65450,73.8,1,73.8,3
32667,73.79,1,73.79,4
64877,73.79,1,73.79,2
30403,73.78,1,73.78,3
78077,73.77,1,73.77,4
99233,73.75,1,73.75,4
83260,73.75,1,73.75,4
89258,73.74,1,73.74,1
13405,73.71,1,73.71,3
62752,73.7,1,73.7,1
41712,73.68,1,73.68,5
36985,73.68,1,73.68,1
10292,73.66,1,73.66,2
21310,73.66,1,73.66,3
92646,73.66,1,73.66,4
89497,73.52,1,73.52,1
62381,73.49,1,73.49,1
49247,73.43,1,73.43,4
21552,73.43,1,73.43,6
16846,73.39,1,73.39,7
78014,73.38,1,73.38,3
87434,73.34,1,73.34,5
22477,73.34,1,73.34,1
78416,73.3,1,73.3,2
81994,73.28,1,73.28,3
91533,73.27,1,73.27,3
89364,73.27,1,73.27,4
98688,73.23,1,73.23,5
52646,73.17,1,73.17,5
68203,73.11,1,73.11,6
47443,73.1,1,73.1,7
13937,73.08,1,73.08,7
95478,73.05,1,73.05,2
48881,73.01,1,73.01,3
70042,73.0,1,73.0,4
95488,72.99,1,72.99,3
98658,72.98,1,72.98,4
66021,72.98,1,72.98,2
69866,72.97,1,72.97,5
52395,72.95,1,72.95,1
51957,72.94,1,72.94,2
29355,72.92,1,72.92,3
35158,72.89,1,72.89,3
49227,72.84,1,72.84,1
63716,72.84,1,72.84,4
60394,72.8,1,72.8,2
43403,72.78,1,72.78,6
26287,72.76,1,72.76,2
63854,72.72,1,72.72,5
55737,72.7,1,72.7,4
68672,72.69,1,72.69,3
21002,72.69,1,72.69,3
49471,72.66,1,72.66,3
40770,72.64,1,72.64,2
23613,72.64,1,72.64,2
46894,72.64,1,72.64,6
91491,72.64,1,72.64,3
55118,72.62,1,72.62,4
96770,72.61,1,72.61,4
60694,72.59,1,72.59,6
45992,72.58,1,72.58,5
71871,72.57,1,72.57,3
71032,72.54,1,72.54,5
28176,72.51,1,72.51,3
46086,72.5,1,72.5,3
94392,72.48,1,72.48,3
70518,72.41,1,72.41,2
89489,72.4,1,72.4,2
65478,72.4,1,72.4,3
85295,72.4,1,72.4,3
77811,72.38,1,72.38,4
43250,72.36,1,72.36,3
71403,72.36,1,72.36,1
83542,72.34,1,72.34,3
62140,72.27,1,72.27,5
98243,72.24,1,72.24,5
51768,72.21,1,72.21,3
19472,72.2,1,72.2,5
45799,72.19,1,72.19,3
45438,72.19,1,72.19,2
73607,72.17,1,72.17,6
87046,72.13,1,72.13,5
50729,72.09,1,72.09,7
88053,72.08,1,72.08,4
24813,72.07,1,72.07,1
38351,72.04,1,72.04,3
44530,72.02,2,36.01,3
73077,72.01,1,72.01,2
16070,71.99,1,71.99,1
71845,71.97,1,71.97,2
95198,71.96,1,71.96,3
91987,71.94,1,71.94,5
96603,71.88,1,71.88,5
47467,71.84,1,71.84,5
11087,71.82,1,71.82,1
64939,71.76,1,71.76,4
82990,71.75,1,71.75,1
76740,71.65,1,71.65,7
87201,71.64,1,71.64,4
72774,71.62,1,71.62,4
36508,71.57,1,71.57,6
48130,71.57,1,71.57,2
68421,71.53,1,71.53,2
42835,71.46,1,71.46,3
82298,71.45,1,71.45,5
18614,71.43,1,71.43,2
26870,71.4,1,71.4,4
30657,71.38,1,71.38,3
94003,71.37,1,71.37,5
29197,71.37,1,71.37,2
52225,71.33,1,71.33,4
65004,71.3,1,71.3,4
94586,71.29,1,71.29,4
39612,71.28,1,71.28,2
85871,71.25,1,71.25,4
41803,71.21,1,71.21,4
27137,71.21,1,71.21,4
26214,71.2,1,71.2,4
61617,71.15,1,71.15,5
68000,71.14,1,71.14,4
21332,71.13,1,71.13,2
37478,71.1,1,71.1,3
92742,71.1,1,71.1,5
86512,71.08,1,71.08,3
92276,71.05,1,71.05,5
10449,71.01,1,71.01,4
94793,70.98,1,70.98,4
13403,70.94,1,70.94,2
37823,70.89,1,70.89,2
39587,70.87,1,70.87,4
77852,70.85,1,70.85,7
45578,70.83,1,70.83,6
44058,70.82,1,70.82,5
94938,70.77,1,70.77,2
95750,70.75,1,70.75,5
17706,70.67,1,70.67,2
41436,70.67,1,70.67,2
18575,70.66,1,70.66,1
42448,70.64,1,70.64,5
77635,70.56,1,70.56,6
57948,70.54,1,70.54,3
33105,70.49,1,70.49,3
90960,70.49,1,70.49,4
27266,70.46,1,70.46,4
98939,70.45,1,70.45,5
81383,70.44,1,70.44,4
83720,70.44,1,70.44,4
62368,70.43,1,70.43,2
53475,70.4,1,70.4,5
28974,70.35,1,70.35,2
17901,70.32,1,70.32,3
92712,70.2,1,70.2,3
18162,70.19,1,70.19,4
25719,70.18,1,70.18,3
52601,70.12,1,70.12,5
72887,70.11,1,70.11,5
69399,70.11,1,70.11,3
87173,70.1,1,70.1,3
36083,70.07,1,70.07,2
50770,70.05,1,70.05,1
74638,70.04,1,70.04,7
49192,69.94,1,69.94,2
56061,69.9,1,69.9,5
98656,69.89,1,69.89,6
90785,69.85,1,69.85,3
94340,69.83,1,69.83,3
80265,69.82,1,69.82,1
21645,69.82,1,69.82,4
23094,69.82,1,69.82,4
85352,69.78,1,69.78,2
59729,69.72,1,69.72,2
72473,69.72,1,69.72,4
20579,69.72,1,69.72,1
83073,69.69,1,69.69,3
47865,69.58,1,69.58,5
76900,69.43,1,69.43,3
30819,69.38,1,69.38,3
88747,69.36,1,69.36,3
30842,69.35,1,69.35,5
86967,69.3,1,69.3,3
12112,69.3,1,69.3,5
91673,69.27,1,69.27,3
98111,69.27,1,69.27,2
71805,69.26,1,69.26,4
59759,69.16,1,69.16,4
96912,69.14,1,69.14,4
35613,69.07,1,69.07,6
89985,69.06,1,69.06,6
91241,69.03,1,69.03,5
38304,69.02,1,69.02,5
97072,68.93,1,68.93,2
36756,68.89,1,68.89,2
47947,68.86,1,68.86,3
49091,68.77,1,68.77,4
56883,68.76,1,68.76,5
