CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
82930,285,1,283.02,2,4,4,244
82962,292,1,135.41,1,4,3,143
82964,129,1,198.93,4,4,3,443
82976,278,1,132.28,2,4,2,242
82977,179,1,53.61,3,4,1,341
82983,105,1,1739.04,4,4,5,445
82990,137,1,71.75,4,4,1,441
83005,65,1,192.46,5,4,3,543
83011,286,1,98.7,2,4,2,242
83042,363,1,219.3,1,4,3,143
83050,64,1,254.95,5,4,4,544
83053,322,1,464.81,1,4,5,145
83073,344,1,69.69,1,4,1,141
83074,94,2,116.2,4,5,2,452
83075,172,1,109.5,3,4,2,342
83090,14,1,116.5,5,4,2,542
83091,301,1,41.83,1,4,1,141
83108,212,1,206.54,3,4,3,343
83128,19,1,202.11,5,4,3,543
83130,195,1,242.73,3,4,4,344
83139,290,1,88.17,2,4,2,242
83158,114,1,35.57,4,4,1,441
83172,34,1,334.77,5,4,4,544
83184,69,1,92.91,5,4,2,542
83187,319,1,180.46,1,4,3,143
83198,200,1,665.7,3,4,5,345
83199,211,2,644.84,3,5,5,355
83213,232,1,141.89,2,4,3,243
83234,138,1,368.58,4,4,4,444
83242,335,1,300.2,1,4,4,144
83258,283,1,155.65,2,4,3,243
83260,75,1,73.75,4,4,1,441
83268,265,1,467.79,2,4,5,245
83277,246,1,23.68,2,4,1,241
83279,63,2,199.83,5,5,3,553
83283,226,1,204.75,2,4,3,243
83310,53,1,364.99,5,4,4,544
83319,92,2,333.24,4,5,4,454
83320,205,1,78.54,3,4,2,342
83323,251,1,185.92,2,4,3,243
83326,312,1,38.57,1,4,1,141
83360,313,1,31.26,1,4,1,141
83367,72,1,117.89,4,4,2,442
83377,334,1,179.2,1,4,3,143
83380,164,1,1303.74,3,4,5,345
83381,103,1,126.84,4,4,2,442
83424,14,1,47.73,5,4,1,541
83432,274,1,325.12,2,4,4,244
83436,245,1,129.47,2,4,2,242
83437,90,1,358.82,4,4,4,444
83453,55,1,96.95,5,4,2,542
83489,92,2,320.4,4,5,4,454
83490,254,1,433.03,2,4,5,245
83491,134,1,160.37,4,4,3,443
83494,57,1,460.3,5,4,5,545
83497,63,1,178.78,5,4,3,543
83502,40,1,922.49,5,4,5,545
83506,55,1,530.21,5,4,5,545
83510,42,1,229.54,5,4,4,544
83524,307,1,577.02,1,4,5,145
83525,278,1,79.49,2,4,2,242
83526,136,1,328.07,4,4,4,444
83527,357,1,32.71,1,4,1,141
83529,158,2,394.35,3,5,5,355
83537,120,1,132.75,4,4,2,442
83542,232,1,72.34,2,4,1,241
83556,270,2,460.58,2,5,5,255
83619,100,1,998.84,4,4,5,445
83626,224,1,108.15,2,4,2,242
83632,216,1,363.04,2,4,4,244
83644,151,1,32.48,3,4,1,341
83647,90,1,274.83,4,4,4,444
83652,125,1,128.45,4,4,2,442
83662,204,1,148.16,3,4,3,343
83675,162,1,571.25,3,4,5,345
83686,24,2,391.81,5,5,5,555
83695,318,1,261.12,1,4,4,144
83702,236,1,381.47,2,4,4,244
83703,165,1,221.95,3,4,3,343
83709,249,1,67.48,2,4,1,241
83720,98,1,70.44,4,4,1,441
83732,36,1,162.34,5,4,3,543
83776,136,1,93.69,4,4,2,442
83791,175,1,107.06,3,4,2,342
83801,151,1,100.02,3,4,2,342
83805,250,1,210.21,2,4,3,243
83810,303,1,203.19,1,4,3,143
83817,117,1,131.32,4,4,2,442
83828,105,1,50.98,4,4,1,441
83853,66,2,581.78,5,5,5,555
83856,362,1,60.63,1,4,1,141
83859,254,1,128.19,2,4,2,242
83872,50,1,407.16,5,4,5,545
83910,55,2,679.01,5,5,5,555
83912,41,1,90.61,5,4,2,542
83920,37,2,193.4,5,5,3,553
83921,5,1,464.1,5,4,5,545
83926,214,1,529.52,3,4,5,345
83939,202,1,119.26,3,4,2,342
83955,138,1,424.9,4,4,5,445
83964,312,1,337.44,1,4,4,144
83965,134,1,412.54,4,4,5,445
83969,121,2,401.16,4,5,5,455
83974,190,1,242.22,3,4,4,344
83977,257,1,268.15,2,4,4,244
84007,339,1,42.7,1,4,1,141
84016,49,1,230.28,5,4,4,544
84020,101,2,145.68,4,5,3,453
84021,184,1,830.34,3,4,5,345
84045,288,1,177.77,2,4,3,243
84046,184,1,57.63,3,4,1,341
84049,214,1,327.89,3,4,4,344
84084,59,2,205.32,5,5,3,553
84085,87,1,97.53,4,4,2,442
84090,63,1,47.95,5,4,1,541
84108,22,2,387.77,5,5,4,554
84109,247,1,139.39,2,4,3,243
84112,172,1,349.64,3,4,4,344
84116,32,1,51.73,5,4,1,541
84130,271,1,61.78,2,4,1,241
84140,339,1,114.56,1,4,2,142
84142,38,1,48.03,5,4,1,541
84148,262,1,183.67,2,4,3,243
84158,24,1,381.17,5,4,4,544
84163,140,1,436.11,4,4,5,445
84167,307,1,290.94,1,4,4,144
84174,326,1,54.08,1,4,1,141
84197,205,1,89.83,3,4,2,342
84201,296,1,506.78,1,4,5,145
84210,208,2,272.92,3,5,4,354
84237,170,1,150.33,3,4,3,343
84254,118,1,378.8,4,4,4,444
84255,77,2,1379.46,4,5,5,455
84267,357,1,48.16,1,4,1,141
84271,232,1,146.12,2,4,3,243
84291,126,1,76.11,4,4,2,442
84293,293,1,227.15,1,4,4,144
84310,154,1,101.43,3,4,2,342
84317,285,1,368.48,2,4,4,244
84318,45,1,108.43,5,4,2,542
84335,138,1,63.44,4,4,1,441
84339,340,1,64.06,1,4,1,141
84349,51,1,67.82,5,4,1,541
84353,350,1,1142.53,1,4,5,145
84364,305,1,625.22,1,4,5,145
84378,310,1,46.02,1,4,1,141
84403,183,1,113.71,3,4,2,342
84405,42,1,106.93,5,4,2,542
84408,135,1,57.55,4,4,1,441
84420,220,1,354.65,2,4,4,244
84421,6,1,175.95,5,4,3,543
84444,283,1,36.92,2,4,1,241
84445,29,1,301.62,5,4,4,544
84452,101,1,262.05,4,4,4,444
84469,103,1,21.53,4,4,1,441
84517,155,1,716.15,3,4,5,345
84538,153,1,28.87,3,4,1,341
84555,336,1,88.42,1,4,2,142
84572,140,1,25.52,4,4,1,441
84581,299,1,442.26,1,4,5,145
84585,221,1,260.76,2,4,4,244
84609,20,1,53.07,5,4,1,541
84619,232,1,75.63,2,4,2,242
84624,18,1,288.0,5,4,4,544
84625,20,1,74.54,5,4,1,541
84633,248,1,148.43,2,4,3,243
84644,99,1,157.99,4,4,3,443
84648,177,1,409.66,3,4,5,345
84662,175,1,157.88,3,4,3,343
84669,353,1,60.95,1,4,1,141
84670,328,1,511.01,1,4,5,145
84681,102,1,170.92,4,4,3,443
84689,292,1,386.09,1,4,4,144
84698,18,1,93.42,5,4,2,542
84721,108,1,85.36,4,4,2,442
84737,315,1,143.24,1,4,3,143
84751,193,1,24.34,3,4,1,341
84760,196,1,213.75,3,4,3,343
84796,240,1,152.01,2,4,3,243
84800,134,1,123.57,4,4,2,442
84818,102,1,46.28,4,4,1,441
84821,261,1,86.84,2,4,2,242
84823,346,1,195.6,1,4,3,143
84827,74,1,278.59,4,4,4,444
84886,101,1,73.8,4,4,1,441
84888,43,1,201.14,5,4,3,543
84903,340,1,80.7,1,4,2,142
84904,216,1,178.28,2,4,3,243
84908,239,1,115.94,2,4,2,242
84910,364,1,592.55,1,4,5,145
84913,106,1,507.94,4,4,5,445
84918,269,1,77.09,2,4,2,242
84927,259,1,65.11,2,4,1,241
84935,6,2,426.15,5,5,5,555
84938,120,1,158.56,4,4,3,443
84941,255,1,326.85,2,4,4,244
84942,326,2,183.66,1,5,3,153
84945,280,1,22.49,2,4,1,241
84951,294,1,254.71,1,4,4,144
84959,196,1,214.68,3,4,3,343
84984,288,1,56.49,2,4,1,241
84991,171,1,313.28,3,4,4,344
85027,97,1,297.75,4,4,4,444
85042,217,1,126.14,2,4,2,242
85056,6,1,211.99,5,4,3,543
85063,319,1,53.94,1,4,1,141
85064,226,1,413.2,2,4,5,245
85068,25,1,903.15,5,4,5,545
85071,31,1,42.4,5,4,1,541
85086,191,1,124.18,3,4,2,342
85101,361,1,178.57,1,4,3,143
85104,117,1,121.45,4,4,2,442
85123,216,1,944.49,2,4,5,245
85128,56,1,494.27,5,4,5,545
85133,144,1,303.29,3,4,4,344
85135,310,1,153.14,1,4,3,143
85140,211,1,93.75,3,4,2,342
85147,64,1,467.56,5,4,5,545
85157,317,1,82.94,1,4,2,142
85165,18,1,166.41,5,4,3,543
85170,274,1,313.08,2,4,4,244
85171,175,1,75.71,3,4,2,342
85173,232,1,46.59,2,4,1,241
85187,280,1,261.94,2,4,4,244
85198,200,1,64.14,3,4,1,341
85208,364,1,100.76,1,4,2,142
85209,224,1,176.29,2,4,3,243
85214,14,1,531.76,5,4,5,545
85226,51,1,482.0,5,4,5,545
85229,55,1,16.79,5,4,1,541
85241,208,1,74.22,3,4,1,341
85246,113,1,428.98,4,4,5,445
85251,337,1,672.25,1,4,5,145
85253,1,1,61.99,5,4,1,541
85257,324,1,126.36,1,4,2,142
85270,155,1,259.37,3,4,4,344
85272,182,1,293.16,3,4,4,344
85292,16,3,718.23,5,5,5,555
85295,123,1,72.4,4,4,1,441
85301,90,2,490.04,4,5,5,455
85304,90,1,59.87,4,4,1,441
85315,143,1,477.93,3,4,5,345
85319,254,1,183.67,2,4,3,243
85323,328,1,60.71,1,4,1,141
85335,304,1,207.88,1,4,3,143
85341,224,1,298.74,2,4,4,244
85351,88,1,127.51,4,4,2,442
85352,4,1,69.78,5,4,1,541
85377,78,1,339.09,4,4,4,444
85380,23,1,28.41,5,4,1,541
85391,5,1,137.57,5,4,3,543
85395,122,1,118.65,4,4,2,442
85401,357,1,989.64,1,4,5,145
85406,219,1,484.71,2,4,5,245
85420,272,1,531.66,2,4,5,245
85428,34,1,74.18,5,4,1,541
85457,295,1,180.41,1,4,3,143
85458,174,1,321.35,3,4,4,344
85470,165,1,62.6,3,4,1,341
85479,87,1,33.89,4,4,1,441
85524,172,1,57.75,3,4,1,341
85555,98,1,133.96,4,4,3,443
85564,306,1,60.91,1,4,1,141
85567,76,1,181.42,4,4,3,443
85569,8,1,202.25,5,4,3,543
85577,108,1,78.18,4,4,2,442
85611,11,2,229.7,5,5,4,554
85615,100,1,143.55,4,4,3,443
85624,114,1,296.9,4,4,4,444
85630,5,1,63.75,5,4,1,541
85634,274,1,137.34,2,4,3,243
85639,304,1,228.54,1,4,4,144
85641,110,1,303.28,4,4,4,444
85658,203,1,161.87,3,4,3,343
85660,156,1,404.43,3,4,5,345
85669,217,1,587.17,2,4,5,245
85689,105,2,466.36,4,5,5,455
85695,292,1,297.13,1,4,4,144
85722,116,1,31.31,4,4,1,441
85723,288,1,239.3,2,4,4,244
85732,152,1,277.08,3,4,4,344
85741,226,1,54.69,2,4,1,241
85759,72,1,561.3,4,4,5,445
85761,93,1,180.41,4,4,3,443
85769,84,1,63.87,4,4,1,441
85771,70,2,264.44,5,5,4,554
85772,160,1,103.91,3,4,2,342
85785,25,1,348.04,5,4,4,544
85794,324,1,207.84,1,4,3,143
85798,7,1,316.46,5,4,4,544
85811,313,1,772.95,1,4,5,145
85825,347,1,285.29,1,4,4,144
85865,201,1,376.33,3,4,4,344
85867,347,1,100.74,1,4,2,142
85869,148,1,152.14,3,4,3,343
85871,330,1,71.25,1,4,1,141
85884,292,1,63.43,1,4,1,141
85885,6,2,699.18,5,5,5,555
85890,253,1,84.24,2,4,2,242
85917,215,1,35.62,3,4,1,341
85932,64,1,325.36,5,4,4,544
85937,15,1,64.74,5,4,1,541
85946,329,1,152.08,1,4,3,143
85965,257,1,83.43,2,4,2,242
85987,114,1,78.49,4,4,2,442
86005,345,1,63.64,1,4,1,141
86011,198,1,138.26,3,4,3,343
86013,282,1,501.0,2,4,5,245
86031,337,1,434.64,1,4,5,145
86035,99,1,338.46,4,4,4,444
86036,355,1,99.91,1,4,2,142
86044,139,1,34.56,4,4,1,441
86046,223,1,47.85,2,4,1,241
86054,16,1,65.1,5,4,1,541
86058,78,1,121.84,4,4,2,442
86071,296,1,390.85,1,4,5,145
86073,213,1,116.58,3,4,2,342
86076,114,1,149.61,4,4,3,443
86087,64,1,293.99,5,4,4,544
86094,77,1,245.55,4,4,4,444
86098,170,1,205.68,3,4,3,343
86099,238,1,126.14,2,4,2,242
86111,120,2,335.28,4,5,4,454
86127,159,2,393.87,3,5,5,355
86128,92,1,86.23,4,4,2,442
86157,194,1,60.72,3,4,1,341
86171,343,1,350.27,1,4,4,144
86175,212,1,181.75,3,4,3,343
86193,71,1,163.34,4,4,3,443
86205,274,1,60.55,2,4,1,241
86222,274,1,566.32,2,4,5,245
86231,24,1,76.36,5,4,2,542
86234,16,2,940.4,5,5,5,555
86250,294,2,237.2,1,5,4,154
86294,60,1,467.96,5,4,5,545
86328,223,1,281.83,2,4,4,244
86335,180,1,143.58,3,4,3,343
86338,91,1,169.5,4,4,3,443
86342,262,1,83.75,2,4,2,242
86359,71,1,194.65,4,4,3,443
86364,53,1,78.17,5,4,2,542
86378,207,1,180.19,3,4,3,343
86382,228,1,21.84,2,4,1,241
86394,339,1,132.1,1,4,2,142
86395,60,1,85.86,5,4,2,542
86401,33,1,248.79,5,4,4,544
86414,218,1,381.64,2,4,4,244
86427,171,1,87.86,3,4,2,342
86481,289,1,170.91,2,4,3,243
86484,210,1,108.02,3,4,2,342
86498,355,1,162.27,1,4,3,143
86512,177,1,71.08,3,4,1,341
86514,3,1,83.97,5,4,2,542
86516,178,1,320.68,3,4,4,344
86522,13,1,49.98,5,4,1,541
86523,41,1,41.12,5,4,1,541
86527,140,1,91.31,4,4,2,442
86538,89,2,659.07,4,5,5,455
86539,23,1,195.8,5,4,3,543
86549,332,1,394.57,1,4,5,145
86557,364,1,159.93,1,4,3,143
86559,276,1,240.06,2,5,4,254
86567,101,1,182.13,4,5,3,453
86576,43,1,264.45,5,5,4,554
86580,121,1,243.75,4,5,4,454
86582,180,1,257.59,3,5,4,354
86583,180,1,101.28,3,5,2,352
86584,165,1,50.93,3,5,1,351
86604,210,1,322.89,3,5,4,354
86605,161,1,306.7,3,5,4,354
86608,211,1,115.43,3,5,2,352
86609,171,1,114.63,3,5,2,352
86620,109,1,426.87,4,5,5,455
86636,275,1,198.19,2,5,3,253
86640,115,1,128.45,4,5,2,452
86649,248,1,121.27,2,5,2,252
86664,212,1,96.52,3,5,2,352
86676,303,1,163.3,1,5,3,153
86690,15,1,133.11,5,5,2,552
86694,297,2,216.96,1,5,3,153
86696,285,1,127.04,2,5,2,252
86698,66,1,301.72,5,5,4,554
86700,64,1,974.36,5,5,5,555
86709,272,1,43.14,2,5,1,251
86717,50,1,46.43,5,5,1,551
86719,205,1,259.43,3,5,4,354
86725,341,1,754.27,1,5,5,155
86726,241,1,162.44,2,5,3,253
86729,341,1,20.42,1,5,1,151
86731,263,1,191.61,2,5,3,253
86735,195,1,35.56,3,5,1,351
86747,345,1,554.95,1,5,5,155
86756,345,1,165.41,1,5,3,153
86758,32,1,99.76,5,5,2,552
86761,113,1,346.29,4,5,4,454
86763,224,1,595.03,2,5,5,255
86780,134,1,139.85,4,5,3,453
86800,187,1,179.98,3,5,3,353
86840,253,1,628.98,2,5,5,255
86853,55,1,285.51,5,5,4,554
86855,143,1,545.24,3,5,5,355
86861,292,1,489.36,1,5,5,155
86867,359,1,292.33,1,5,4,154
86876,281,1,132.3,2,5,2,252
86881,1,1,41.66,5,5,1,551
86888,115,1,106.05,4,5,2,452
86891,159,1,34.66,3,5,1,351
86897,321,1,365.11,1,5,4,154
86899,72,1,105.68,4,5,2,452
86900,220,1,201.16,2,5,3,253
86904,195,1,101.21,3,5,2,352
86910,122,1,263.04,4,5,4,454
86929,226,1,835.96,2,5,5,255
86934,161,1,179.1,3,5,3,353
86958,35,1,747.98,5,5,5,555
86967,316,1,69.3,1,5,1,151
86970,86,1,154.79,4,5,3,453
86972,48,1,28.62,5,5,1,551
86976,185,1,108.79,3,5,2,352
86989,184,1,16.08,3,5,1,351
86990,43,1,58.41,5,5,1,551
86999,131,1,573.96,4,5,5,455
87004,362,1,64.59,1,5,1,151
87011,244,1,494.28,2,5,5,255
87015,20,2,455.68,5,5,5,555
87025,32,1,98.81,5,5,2,552
87035,105,1,189.05,4,5,3,453
87040,157,1,285.39,3,5,4,354
87046,252,1,72.13,2,5,1,251
87057,343,1,617.28,1,5,5,155
87066,242,1,95.04,2,5,2,252
87084,217,1,321.88,2,5,4,254
87123,16,1,76.06,5,5,2,552
87128,64,1,161.17,5,5,3,553
87130,58,1,856.35,5,5,5,555
87134,307,1,49.99,1,5,1,151
87172,5,1,54.79,5,5,1,551
87173,327,1,70.1,1,5,1,151
87174,180,1,410.09,3,5,5,355
87187,264,2,305.91,2,5,4,254
87199,306,1,167.66,1,5,3,153
87201,243,1,71.64,2,5,1,251
87211,275,1,340.73,2,5,4,254
87231,272,1,161.61,2,5,3,253
87232,61,1,97.11,5,5,2,552
87238,235,1,668.12,2,5,5,255
87241,2,1,88.37,5,5,2,552
87243,246,1,194.99,2,5,3,253
87261,64,1,730.38,5,5,5,555
87262,175,1,95.35,3,5,2,352
87282,86,1,333.87,4,5,4,454
87293,54,1,111.55,5,5,2,552
87294,339,1,441.7,1,5,5,155
87295,255,1,465.79,2,5,5,255
87299,348,1,896.3,1,5,5,155
87306,156,1,325.68,3,5,4,354
87307,18,1,377.85,5,5,4,554
87323,195,1,170.99,3,5,3,353
87328,14,1,62.67,5,5,1,551
87333,6,1,219.97,5,5,3,553
87356,107,1,63.7,4,5,1,451
87359,64,2,1871.41,5,5,5,555
87363,270,1,1612.06,2,5,5,255
87370,41,1,235.85,5,5,4,554
87421,241,1,379.82,2,5,4,254
87423,80,1,441.91,4,5,5,455
87427,335,1,228.11,1,5,4,154
87430,239,1,225.2,2,5,4,254
87434,109,1,73.34,4,5,1,451
87462,324,1,64.1,1,5,1,151
87508,202,1,111.3,3,5,2,352
87518,77,1,13.2,4,5,1,451
87524,176,1,109.55,3,5,2,352
87553,166,1,215.24,3,5,3,353
87554,289,1,856.48,2,5,5,255
87573,179,1,201.41,3,5,3,353
87583,150,1,87.98,3,5,2,352
87590,126,1,163.67,4,5,3,453
87597,23,1,358.5,5,5,4,554
87603,152,1,375.01,3,5,4,354
87644,182,2,129.68,3,5,2,352
87653,122,1,111.94,4,5,2,452
87658,344,1,86.32,1,5,2,152
87682,362,1,616.71,1,5,5,155
87685,150,1,147.44,3,5,3,353
87689,171,1,276.89,3,5,4,354
87693,66,1,62.98,5,5,1,551
87695,236,1,125.8,2,5,2,252
87729,227,1,143.24,2,5,3,253
87736,355,1,142.08,1,5,3,153
87747,229,1,166.29,2,5,3,253
87749,287,1,144.38,2,5,3,253
87754,253,1,93.79,2,5,2,252
87758,107,1,36.8,4,5,1,451
87770,156,1,488.22,3,5,5,355
87775,132,1,220.48,4,5,3,453
87797,279,1,154.57,2,5,3,253
87799,126,1,196.17,4,5,3,453
87814,363,1,295.46,1,5,4,154
87817,84,1,104.13,4,5,2,452
87818,213,1,205.19,3,5,3,353
87830,157,1,40.51,3,5,1,351
87838,234,1,225.04,2,5,4,254
87846,153,2,390.25,3,5,5,355
87851,323,1,144.85,1,5,3,153
87854,153,1,103.38,3,5,2,352
87870,313,1,322.75,1,5,4,154
87892,67,1,55.1,5,5,1,551
87893,330,1,680.18,1,5,5,155
87895,183,1,122.18,3,5,2,352
87898,291,1,638.24,1,5,5,155
87902,363,1,123.87,1,5,2,152
87912,96,1,195.06,4,5,3,453
87929,359,1,193.24,1,5,3,153
87946,2,1,163.01,5,5,3,553
87952,328,1,59.68,1,5,1,151
87954,288,1,210.66,2,5,3,253
87967,37,1,409.86,5,5,5,555
87969,84,1,352.83,4,5,4,454
88003,238,1,101.52,2,5,2,252
88040,233,1,103.71,2,5,2,252
88041,15,1,103.94,5,5,2,552
88053,26,1,72.08,5,5,1,551
88054,359,1,198.61,1,5,3,153
88077,151,1,320.73,3,5,4,354
88090,131,1,193.52,4,5,3,453
88098,319,1,406.24,1,5,5,155
88100,123,1,437.64,4,5,5,455
88108,104,1,309.88,4,5,4,454
88113,161,1,77.91,3,5,2,352
88116,112,1,356.42,4,5,4,454
88142,319,1,458.69,1,5,5,155
88145,66,1,403.4,5,5,5,555
88148,88,1,856.47,4,5,5,455
88150,136,1,167.98,4,5,3,453
88154,277,1,186.6,2,5,3,253
88185,209,1,309.96,3,5,4,354
88187,144,1,257.99,3,5,4,354
88188,283,1,228.41,2,5,4,254
88192,16,1,28.93,5,5,1,551
88197,342,1,106.63,1,5,2,152
88203,362,1,658.17,1,5,5,155
88216,206,1,127.0,3,5,2,352
88224,313,1,103.49,1,5,2,152
88230,8,1,76.75,5,5,2,552
88233,63,1,33.0,5,5,1,551
88239,137,1,62.16,4,5,1,451
88244,360,1,217.42,1,5,3,153
88279,27,1,240.92,5,5,4,554
88282,34,2,1554.65,5,5,5,555
88298,278,1,332.3,2,5,4,254
88308,82,1,245.14,4,5,4,454
88343,8,1,195.02,5,5,3,553
88353,286,1,44.32,2,5,1,251
88361,228,1,63.23,2,5,1,251
88363,54,1,77.0,5,5,2,552
88367,362,1,96.45,1,5,2,152
88368,31,1,352.9,5,5,4,554
88372,301,1,57.5,1,5,1,151
88379,143,1,377.57,3,5,4,354
88380,36,1,377.78,5,5,4,554
88396,107,1,21.22,4,5,1,451
88408,40,1,154.31,5,5,3,553
88413,200,1,149.45,3,5,3,353
88433,363,1,65.22,1,5,1,151
88437,349,1,42.83,1,5,1,151
88449,56,1,100.75,5,5,2,552
88454,26,2,929.63,5,5,5,555
88457,277,1,131.1,2,5,2,252
88465,7,1,1226.65,5,5,5,555
88472,287,1,124.15,2,5,2,252
88490,240,1,234.57,2,5,4,254
88495,264,1,48.53,2,5,1,251
88512,300,1,256.89,1,5,4,154
88533,291,1,110.93,1,5,2,152
88540,11,1,228.68,5,5,4,554
88541,47,1,139.93,5,5,3,553
88564,153,1,100.0,3,5,2,352
88566,120,1,109.14,4,5,2,452
88570,234,1,156.18,2,5,3,253
88597,350,1,184.1,1,5,3,153
88598,45,1,90.75,5,5,2,552
88605,181,1,83.2,3,5,2,352
88615,364,1,328.31,1,5,4,154
88620,49,1,84.17,5,5,2,552
88635,74,1,699.91,4,5,5,455
88649,40,1,50.37,5,5,1,551
88669,235,1,194.76,2,5,3,253
88679,103,1,606.01,4,5,5,455
88684,290,1,272.25,2,5,4,254
88695,265,1,189.76,2,5,3,253
88700,44,1,273.53,5,5,4,554
88710,169,1,503.89,3,5,5,355
88727,259,1,265.02,2,5,4,254
88747,180,1,69.36,3,5,1,351
88753,358,1,90.2,1,5,2,152
88754,13,1,87.72,5,5,2,552
88757,187,1,99.27,3,5,2,352
88806,247,1,151.53,2,5,3,253
88811,15,1,1454.46,5,5,5,555
88814,258,1,587.99,2,5,5,255
88822,26,2,249.5,5,5,4,554
88825,311,1,154.56,1,5,3,153
88829,317,1,148.52,1,5,3,153
88847,214,1,481.95,3,5,5,355
88873,22,1,247.04,5,5,4,554
88885,86,1,285.48,4,5,4,454
88886,280,1,64.82,2,5,1,251
88900,95,1,164.03,4,5,3,453
88909,165,1,108.52,3,5,2,352
88910,54,1,170.76,5,5,3,553
88924,126,1,643.21,4,5,5,455
88925,171,1,216.08,3,5,3,353
88944,121,1,51.0,4,5,1,451
88950,253,1,30.13,2,5,1,251
88957,54,2,320.47,5,5,4,554
88970,32,1,131.82,5,5,2,552
88971,165,1,146.54,3,5,3,353
88975,168,2,483.22,3,5,5,355
88982,238,1,154.97,2,5,3,253
88983,67,1,61.91,5,5,1,551
88992,68,1,613.81,5,5,5,555
89005,8,1,52.87,5,5,1,551
89023,65,2,967.05,5,5,5,555
89028,166,1,643.37,3,5,5,355
89030,265,1,598.23,2,5,5,255
89044,363,1,910.61,1,5,5,155
89046,39,1,44.56,5,5,1,551
89051,325,1,327.85,1,5,4,154
89056,125,1,74.77,4,5,2,452
89061,294,1,130.72,1,5,2,152
89067,66,1,88.03,5,5,2,552
89068,194,1,232.51,3,5,4,354
89084,150,1,849.25,3,5,5,355
89089,127,1,144.27,4,5,3,453
89091,201,1,474.44,3,5,5,355
89094,326,1,403.8,1,5,5,155
89103,113,1,61.33,4,5,1,451
89145,74,1,127.21,4,5,2,452
89174,153,1,510.05,3,5,5,355
89179,348,1,369.58,1,5,4,154
89185,364,1,59.35,1,5,1,151
89211,29,2,273.92,5,5,4,554
89212,300,1,441.0,1,5,5,155
89216,174,1,665.8,3,5,5,355
89221,339,1,146.56,1,5,3,153
89223,270,1,42.68,2,5,1,251
89230,299,1,435.87,1,5,5,155
89242,153,1,160.21,3,5,3,353
89245,189,1,97.3,3,5,2,352
89251,173,1,649.85,3,5,5,355
89256,193,1,212.66,3,5,3,353
89258,136,1,73.74,4,5,1,451
89278,88,1,180.97,4,5,3,453
89296,158,1,1076.03,3,5,5,355
89297,120,1,504.32,4,5,5,455
89298,164,1,87.06,3,5,2,352
89326,268,1,232.64,2,5,4,254
89329,227,1,77.26,2,5,2,252
89332,356,1,177.28,1,5,3,153
89360,255,1,56.54,2,5,1,251
89361,18,1,374.28,5,5,4,554
89364,182,1,73.27,3,5,1,351
89375,349,1,26.57,1,5,1,151
89376,30,1,76.54,5,5,2,552
89385,92,1,188.85,4,5,3,453
89387,201,1,151.66,3,5,3,353
89401,225,1,137.21,2,5,3,253
89407,297,1,145.34,1,5,3,153
89410,238,1,65.38,2,5,1,251
89426,195,1,225.13,3,5,4,354
89473,165,1,329.91,3,5,4,354
89475,339,1,210.96,1,5,3,153
89476,347,1,36.94,1,5,1,151
89479,29,1,287.66,5,5,4,554
89489,151,1,72.4,3,5,1,351
89497,165,1,73.52,3,5,1,351
89501,116,1,741.27,4,5,5,455
89502,44,1,147.96,5,5,3,553
89507,24,1,140.87,5,5,3,553
89519,135,1,569.65,4,5,5,455
89535,65,1,458.64,5,5,5,555
89552,362,1,136.28,1,5,3,153
89564,297,1,338.11,1,5,4,154
89568,40,1,166.97,5,5,3,553
89582,197,1,512.05,3,5,5,355
89623,194,2,826.48,3,5,5,355
89632,365,1,44.38,1,5,1,151
89661,331,1,181.84,1,5,3,153
89662,175,1,58.35,3,5,1,351
89688,52,1,181.61,5,5,3,553
89706,103,1,134.03,4,5,3,453
89710,248,1,172.74,2,5,3,253
89712,258,1,367.59,2,5,4,254
89717,302,1,176.19,1,5,3,153
89719,308,1,102.52,1,5,2,152
89734,198,2,409.38,3,5,5,355
89736,75,1,51.14,4,5,1,451
89746,251,1,104.73,2,5,2,252
89772,56,1,168.55,5,5,3,553
89775,232,1,639.12,2,5,5,255
89785,250,1,61.17,2,5,1,251
89789,246,1,110.07,2,5,2,252
89793,119,1,694.79,4,5,5,455
89794,355,1,202.17,1,5,3,153
89810,363,1,267.06,1,5,4,154
89821,224,1,167.01,2,5,3,253
89825,100,2,190.81,4,5,3,453
89833,325,1,908.94,1,5,5,155
89841,286,1,87.73,2,5,2,252
89848,195,1,101.62,3,5,2,352
89855,32,1,23.35,5,5,1,551
89870,166,1,19.85,3,5,1,351
89890,104,1,983.17,4,5,5,455
89893,101,2,659.15,4,5,5,455
89899,79,2,1088.83,4,5,5,455
89902,278,1,150.11,2,5,3,253
89904,217,1,136.45,2,5,3,253
89915,212,1,44.8,3,5,1,351
89919,249,1,262.17,2,5,4,254
89924,324,1,199.48,1,5,3,153
89932,303,1,783.52,1,5,5,155
89942,103,1,30.55,4,5,1,451
89948,16,2,441.42,5,5,5,555
89949,136,2,431.81,4,5,5,455
89970,60,1,736.9,5,5,5,555
89984,30,1,347.64,5,5,4,554
89985,2,1,69.06,5,5,1,551
89998,37,1,146.93,5,5,3,553
89999,109,1,116.44,4,5,2,452
90000,174,1,217.34,3,5,3,353
90027,297,1,79.75,1,5,2,152
90038,348,1,1111.22,1,5,5,155
90056,19,1,97.65,5,5,2,552
